epoch,current_temperature_2m,current_relative_humidity_2m,current_apparent_temperature,current_is_day,current_precipitation,current_rain,current_showers,current_weather_code,current_cloud_cover,current_pressure_msl,current_surface_pressure,current_wind_speed_10m,current_wind_direction_10m,current_wind_gusts_10m
1737279000,22.75,80.0,26.016332626342773,1.0,0.0,0.0,0.0,3.0,98.0,1013.5999755859375,920.938720703125,1.1384198665618896,71.5649642944336,9.359999656677246
1737282600,23.950000762939453,81.0,27.94408416748047,1.0,0.0,0.0,0.0,3.0,100.0,1013.7999877929688,921.4740600585938,0.8049845099449158,63.43501281738281,5.759999752044678
1737286200,26.149999618530273,71.0,29.73645782470703,1.0,0.0,0.0,0.0,3.0,100.0,1014.0,922.2972412109375,3.545588731765747,336.0375061035156,6.479999542236328
1737289800,27.0,66.0,30.06938934326172,1.0,0.0,0.0,0.0,3.0,100.0,1014.0999755859375,922.6336669921875,7.2448601722717285,333.4350280761719,17.280000686645508
1737293400,27.600000381469727,62.0,30.596805572509766,1.0,0.0,0.0,0.0,3.0,100.0,1014.0,922.7151489257812,9.08598804473877,326.3099060058594,26.280000686645508
1737297000,28.399999618530273,58.0,31.46239471435547,1.0,0.0,0.0,0.0,3.0,100.0,1013.2999877929688,922.306640625,10.233122825622559,320.7106018066406,21.959999084472656
1737300600,29.399999618530273,54.0,32.78973388671875,1.0,0.0,0.0,0.0,3.0,100.0,1012.4000244140625,921.771728515625,11.457958221435547,313.72705078125,25.559999465942383
1737304200,29.549999237060547,52.0,32.08342361450195,1.0,0.0,0.0,0.0,3.0,100.0,1011.5,920.9945678710938,12.738099098205566,312.7093811035156,28.079999923706055
1737307800,29.600000381469727,52.0,31.701976776123047,1.0,0.0,0.0,0.0,3.0,100.0,1011.0,920.5537109375,12.768586158752441,310.4259948730469,31.68000030517578
1737311400,29.649999618530273,53.0,31.80828094482422,1.0,0.0,0.0,0.0,3.0,100.0,1010.5999755859375,920.2035522460938,11.753875732421875,310.03021240234375,30.96000099182129
1737315000,29.299999237060547,55.0,31.266536712646484,1.0,0.0,0.0,0.0,2.0,61.0,1010.2000122070312,919.7405395507812,10.685391426086426,302.6192321777344,27.719999313354492
1737318600,28.100000381469727,59.0,30.20282745361328,1.0,0.0,0.0,0.0,2.0,74.0,1010.2999877929688,919.4906616210938,9.793058395385742,287.1028137207031,26.639999389648438
1737322200,26.450000762939453,66.0,29.084312438964844,1.0,0.0,0.0,0.0,2.0,57.0,1010.5999755859375,919.2911987304688,6.989935398101807,281.8886413574219,23.399999618530273
1737325800,25.200000762939453,73.0,28.623809814453125,0.0,0.0,0.0,0.0,1.0,26.0,1010.7999877929688,919.1116333007812,3.054701328277588,315.0000915527344,16.19999885559082
1737329400,24.0,77.0,27.154550552368164,0.0,0.0,0.0,0.0,3.0,83.0,1011.9000244140625,919.7617797851562,3.8939952850341797,326.3099060058594,7.920000076293945
1737333000,23.149999618530273,81.0,26.351606369018555,0.0,0.0,0.0,0.0,3.0,82.0,1012.7999877929688,920.3298950195312,3.545588731765747,336.0375061035156,11.519999504089355
1737336600,22.799999237060547,83.0,26.17708969116211,0.0,0.0,0.0,0.0,3.0,100.0,1013.2999877929688,920.6810913085938,2.5199999809265137,4.874164005741477e-06,11.159998893737793
1737340200,22.350000381469727,85.0,25.695758819580078,0.0,0.0,0.0,0.0,3.0,100.0,1013.2999877929688,920.5477905273438,2.545584201812744,8.130019187927246,7.199999809265137
1737343800,21.950000762939453,87.0,25.23853874206543,0.0,0.0,0.0,0.0,3.0,100.0,1012.9000244140625,920.0658569335938,2.879999876022339,360.0,7.559999465942383
